timestamp,paciente_id,paciente_nome,paciente_cpf,hr,spo2,pressao_sys,pressao_dia,temp,resp_freq,status
20:32:19.01,PAC001,João Silva,123.456.789-09,85.0,96.9,166.0,88.0,36.9,21.20336622836079,ALERTA
20:32:19.21,PAC001,João Silva,123.456.789-09,86.0,93.4,161.0,90.0,37.2,13.551403527421268,ALERTA
20:32:19.41,PAC001,João Silva,123.456.789-09,83.0,94.7,147.0,91.0,37.3,16.88920533644028,ALERTA
20:32:19.61,PAC001,João Silva,123.456.789-09,88.0,95.1,154.0,88.0,36.6,16.839064887814054,ALERTA
20:32:19.81,PAC001,João Silva,123.456.789-09,80.0,95.3,161.0,86.0,37.3,17.86518166374618,ALERTA
20:32:20.01,PAC001,João Silva,123.456.789-09,84.0,93.4,141.0,94.0,36.6,16.369102606394073,ALERTA
20:32:20.21,PAC001,João Silva,123.456.789-09,89.0,99.0,174.0,94.0,37.1,14.897628567342933,ALERTA
20:32:20.41,PAC001,João Silva,123.456.789-09,82.0,96.0,154.0,86.0,37.0,18.955060162110524,ALERTA
20:32:20.61,PAC001,João Silva,123.456.789-09,79.0,95.7,154.0,79.0,36.8,17.261623369109554,ALERTA
20:32:20.81,PAC001,João Silva,123.456.789-09,78.0,98.8,164.0,91.0,36.7,18.17749723940837,ALERTA
20:32:21.01,PAC001,João Silva,123.456.789-09,85.0,98.3,152.0,82.0,36.8,15.704794827402663,ALERTA
20:32:21.21,PAC001,João Silva,123.456.789-09,76.0,93.6,159.0,85.0,36.4,19.544503193339487,ALERTA
20:32:21.41,PAC001,João Silva,123.456.789-09,89.0,95.3,152.0,90.0,36.5,18.453866447768615,ALERTA
20:32:21.61,PAC001,João Silva,123.456.789-09,83.0,95.7,151.0,84.0,36.7,14.39364209863931,ALERTA
20:32:21.81,PAC001,João Silva,123.456.789-09,89.0,95.6,157.0,84.0,36.1,15.437344885763574,ALERTA
20:32:22.01,PAC001,João Silva,123.456.789-09,81.0,96.8,143.0,85.0,37.0,13.28683639075319,ALERTA
20:32:22.21,PAC001,João Silva,123.456.789-09,83.0,95.9,143.0,94.0,36.6,18.29727469885743,ALERTA
20:32:22.41,PAC001,João Silva,123.456.789-09,79.0,96.1,156.0,91.0,36.9,16.17228776609275,ALERTA
20:32:22.61,PAC001,João Silva,123.456.789-09,78.0,91.6,160.0,93.0,36.1,20.114990939423397,ALERTA
20:32:22.81,PAC001,João Silva,123.456.789-09,78.0,94.9,144.0,95.0,36.6,14.401615986699493,ALERTA
20:32:23.01,PAC001,João Silva,123.456.789-09,77.0,94.6,146.0,96.0,36.9,15.495292995747425,NORMAL
20:32:23.21,PAC001,João Silva,123.456.789-09,77.0,93.7,152.0,88.0,36.7,22.38621513568972,NORMAL
20:32:23.41,PAC001,João Silva,123.456.789-09,79.0,94.9,142.0,94.0,36.8,13.123444043365266,NORMAL
20:32:23.61,PAC001,João Silva,123.456.789-09,81.0,95.0,160.0,93.0,36.7,18.562032723470224,NORMAL
20:32:23.81,PAC001,João Silva,123.456.789-09,78.0,97.3,149.0,84.0,36.6,18.059921635162322,NORMAL
20:32:24.01,PAC001,João Silva,123.456.789-09,77.0,95.4,137.0,90.0,37.4,13.864934171491454,NORMAL
20:32:24.21,PAC001,João Silva,123.456.789-09,78.0,98.1,144.0,90.0,36.5,16.856614194415297,NORMAL
20:32:24.41,PAC001,João Silva,123.456.789-09,77.0,97.5,154.0,101.0,37.0,16.651592633164334,NORMAL
20:32:24.61,PAC001,João Silva,123.456.789-09,79.0,95.5,148.0,87.0,36.9,18.635195071215918,NORMAL
20:32:24.81,PAC001,João Silva,123.456.789-09,75.0,97.7,156.0,87.0,36.2,14.784356025811135,NORMAL
20:32:25.01,PAC001,João Silva,123.456.789-09,82.0,96.0,137.0,85.0,37.1,17.093467136402758,NORMAL
20:32:25.21,PAC001,João Silva,123.456.789-09,77.0,95.4,142.0,83.0,37.3,15.355359061577321,NORMAL
20:32:25.41,PAC001,João Silva,123.456.789-09,82.0,98.3,153.0,86.0,36.9,15.951608787218168,NORMAL
20:32:25.61,PAC001,João Silva,123.456.789-09,75.0,96.5,136.0,94.0,36.7,16.40231931174568,NORMAL
20:32:25.81,PAC001,João Silva,123.456.789-09,79.0,95.6,150.0,86.0,37.1,13.308040639506503,NORMAL
20:32:26.01,PAC001,João Silva,123.456.789-09,78.0,98.9,137.0,85.0,37.0,16.359163563879196,NORMAL
20:32:26.21,PAC001,João Silva,123.456.789-09,79.0,96.7,150.0,94.0,36.9,15.517484690762915,NORMAL
20:32:26.41,PAC001,João Silva,123.456.789-09,80.0,98.8,144.0,83.0,37.1,15.759237672092803,NORMAL
20:32:26.61,PAC001,João Silva,123.456.789-09,71.0,97.3,141.0,88.0,36.9,16.380999359558132,NORMAL
20:32:26.81,PAC001,João Silva,123.456.789-09,80.0,95.3,149.0,87.0,37.0,17.230734968026105,NORMAL
20:32:27.01,PAC001,João Silva,123.456.789-09,75.0,97.6,141.0,92.0,36.9,19.676367353590244,NORMAL
20:32:27.21,PAC001,João Silva,123.456.789-09,77.0,95.5,145.0,86.0,37.0,12.767378783126825,NORMAL
20:32:27.41,PAC001,João Silva,123.456.789-09,75.0,94.4,153.0,97.0,36.8,15.66235655361998,NORMAL
20:32:27.61,PAC001,João Silva,123.456.789-09,78.0,97.7,138.0,89.0,37.1,17.00218833987969,NORMAL
20:32:27.81,PAC001,João Silva,123.456.789-09,79.0,97.5,123.0,91.0,36.6,12.338734206287086,NORMAL
20:32:28.01,PAC001,João Silva,123.456.789-09,80.0,98.1,144.0,93.0,37.3,18.629828907168093,NORMAL
20:32:28.21,PAC001,João Silva,123.456.789-09,83.0,97.1,146.0,80.0,36.7,14.313506809367617,NORMAL
20:32:28.41,PAC001,João Silva,123.456.789-09,85.0,95.7,146.0,91.0,36.8,19.390102080861507,NORMAL
20:32:28.61,PAC001,João Silva,123.456.789-09,76.0,96.3,139.0,81.0,36.6,15.925926405903176,NORMAL
20:32:28.81,PAC001,João Silva,123.456.789-09,77.0,95.0,134.0,88.0,36.3,17.520111927379205,NORMAL
20:32:29.01,PAC001,João Silva,123.456.789-09,78.0,93.8,143.0,84.0,36.9,18.68090089204629,NORMAL
20:32:29.21,PAC001,João Silva,123.456.789-09,72.0,96.2,144.0,91.0,36.9,14.496061336522361,NORMAL
20:32:29.41,PAC001,João Silva,123.456.789-09,77.0,94.8,154.0,88.0,37.4,15.878678372370759,NORMAL
20:32:29.61,PAC001,João Silva,123.456.789-09,76.0,93.7,131.0,80.0,36.9,17.017450046459867,NORMAL
20:32:29.81,PAC001,João Silva,123.456.789-09,73.0,97.3,141.0,89.0,37.3,17.793678631731062,NORMAL
20:32:30.01,PAC001,João Silva,123.456.789-09,77.0,94.7,128.0,84.0,36.7,14.025640945697631,NORMAL
20:32:30.21,PAC001,João Silva,123.456.789-09,78.0,96.1,143.0,85.0,36.9,16.883881299138817,NORMAL
20:32:30.41,PAC001,João Silva,123.456.789-09,75.0,98.1,144.0,88.0,37.0,16.466432262527004,NORMAL
20:32:30.61,PAC001,João Silva,123.456.789-09,81.0,96.4,140.0,90.0,36.5,16.217119411553046,NORMAL
20:32:30.81,PAC001,João Silva,123.456.789-09,78.0,95.7,144.0,79.0,36.6,16.18568980228223,NORMAL
20:32:31.01,PAC001,João Silva,123.456.789-09,78.0,94.5,155.0,84.0,37.1,16.85438872374337,NORMAL
20:32:31.21,PAC001,João Silva,123.456.789-09,76.0,98.7,135.0,93.0,37.1,14.65875958184671,NORMAL
20:32:31.41,PAC001,João Silva,123.456.789-09,82.0,95.6,147.0,89.0,36.8,17.621616546319565,NORMAL
20:32:31.61,PAC001,João Silva,123.456.789-09,80.0,93.4,155.0,80.0,37.1,18.253410273655167,NORMAL
20:32:31.81,PAC001,João Silva,123.456.789-09,75.0,95.4,136.0,87.0,36.7,17.55932106453868,NORMAL
20:32:32.01,PAC001,João Silva,123.456.789-09,82.0,98.1,141.0,87.0,36.3,14.388259867007623,NORMAL
20:32:32.21,PAC001,João Silva,123.456.789-09,81.0,98.4,135.0,85.0,36.8,16.560322317639212,NORMAL
20:32:32.41,PAC001,João Silva,123.456.789-09,76.0,96.6,141.0,88.0,37.0,16.012844539621877,NORMAL
20:32:32.61,PAC001,João Silva,123.456.789-09,77.0,95.8,144.0,86.0,36.7,19.197294341009435,NORMAL
20:32:32.81,PAC001,João Silva,123.456.789-09,80.0,95.6,151.0,86.0,37.2,16.73928438439619,NORMAL
20:32:33.01,PAC001,João Silva,123.456.789-09,78.0,96.7,132.0,82.0,36.4,16.285886189527414,NORMAL
20:32:33.21,PAC001,João Silva,123.456.789-09,83.0,99.3,150.0,91.0,36.3,14.914652400531956,NORMAL
20:32:33.41,PAC001,João Silva,123.456.789-09,76.0,95.1,144.0,86.0,36.2,17.495820512235067,NORMAL
20:32:33.61,PAC001,João Silva,123.456.789-09,75.0,96.4,162.0,83.0,36.0,15.427991556239778,NORMAL
20:32:33.81,PAC001,João Silva,123.456.789-09,81.0,98.9,135.0,90.0,36.7,15.788103291391728,NORMAL
20:32:34.01,PAC001,João Silva,123.456.789-09,86.0,93.7,147.0,90.0,37.1,16.19596630694179,NORMAL
20:32:34.21,PAC001,João Silva,123.456.789-09,79.0,95.4,147.0,86.0,37.0,15.260779327912733,NORMAL
20:32:34.41,PAC001,João Silva,123.456.789-09,79.0,96.0,154.0,88.0,36.3,18.523843001427984,NORMAL
20:32:34.61,PAC001,João Silva,123.456.789-09,75.0,95.0,140.0,95.0,36.2,22.27549706731999,NORMAL
20:32:34.81,PAC001,João Silva,123.456.789-09,81.0,96.3,145.0,89.0,37.0,17.290431171900114,NORMAL
20:32:35.01,PAC001,João Silva,123.456.789-09,80.0,96.1,143.0,87.0,36.7,18.267540193734128,NORMAL
20:32:35.21,PAC001,João Silva,123.456.789-09,80.0,91.6,150.0,89.0,36.8,15.222963093822228,NORMAL
20:32:35.41,PAC001,João Silva,123.456.789-09,81.0,97.4,139.0,90.0,36.5,13.240763670422139,NORMAL
20:32:35.61,PAC001,João Silva,123.456.789-09,76.0,97.3,153.0,91.0,37.0,17.032356574229915,NORMAL
20:32:35.81,PAC001,João Silva,123.456.789-09,76.0,96.6,151.0,92.0,37.2,17.416607694402128,NORMAL
20:32:36.01,PAC001,João Silva,123.456.789-09,79.0,97.6,145.0,84.0,36.8,14.510194710387102,NORMAL
20:32:36.21,PAC001,João Silva,123.456.789-09,76.0,95.8,139.0,86.0,36.2,16.426587414745878,NORMAL
20:32:36.41,PAC001,João Silva,123.456.789-09,78.0,94.8,150.0,93.0,36.3,14.47455044286757,NORMAL
20:32:36.61,PAC001,João Silva,123.456.789-09,76.0,94.6,152.0,87.0,36.7,11.992275271186493,NORMAL
20:32:36.81,PAC001,João Silva,123.456.789-09,80.0,94.1,145.0,89.0,37.2,13.382359201761776,NORMAL
20:32:37.01,PAC001,João Silva,123.456.789-09,69.0,96.3,159.0,94.0,36.9,15.016727628735905,NORMAL
20:32:37.21,PAC001,João Silva,123.456.789-09,80.0,94.5,149.0,91.0,37.1,21.519320077822155,NORMAL
20:32:37.41,PAC001,João Silva,123.456.789-09,79.0,95.2,145.0,79.0,36.6,15.181435123773792,NORMAL
20:32:37.61,PAC001,João Silva,123.456.789-09,76.0,96.2,138.0,94.0,36.8,15.981399357722772,NORMAL
20:32:37.81,PAC001,João Silva,123.456.789-09,77.0,96.2,152.0,84.0,36.6,15.39254794244667,NORMAL
20:32:38.01,PAC001,João Silva,123.456.789-09,74.0,94.8,141.0,92.0,36.9,16.38717982273509,NORMAL
20:32:38.21,PAC001,João Silva,123.456.789-09,81.0,95.8,148.0,87.0,36.9,14.834482684776836,NORMAL
20:32:38.41,PAC001,João Silva,123.456.789-09,71.0,95.8,156.0,93.0,37.1,18.472261443612435,NORMAL
20:32:38.61,PAC001,João Silva,123.456.789-09,78.0,96.3,140.0,86.0,37.0,18.407768874337634,NORMAL
20:32:38.81,PAC001,João Silva,123.456.789-09,78.0,95.3,145.0,91.0,36.4,11.407638093725524,NORMAL
20:32:39.01,PAC001,João Silva,123.456.789-09,76.0,94.2,141.0,87.0,36.7,18.90493506894149,NORMAL
20:32:39.21,PAC001,João Silva,123.456.789-09,79.0,96.5,150.0,82.0,37.1,15.84847142692908,NORMAL
20:32:39.41,PAC001,João Silva,123.456.789-09,80.0,94.4,133.0,92.0,36.9,14.19589689128498,NORMAL
20:32:39.61,PAC001,João Silva,123.456.789-09,75.0,97.7,135.0,96.0,36.5,17.276783851216766,NORMAL
20:32:39.81,PAC001,João Silva,123.456.789-09,77.0,96.9,141.0,87.0,36.8,13.995625088437055,NORMAL
20:32:40.01,PAC001,João Silva,123.456.789-09,80.0,95.2,143.0,83.0,36.0,15.617944474799662,NORMAL
20:32:40.21,PAC001,João Silva,123.456.789-09,85.0,97.2,145.0,87.0,36.8,17.09423823035042,NORMAL
20:32:40.41,PAC001,João Silva,123.456.789-09,74.0,97.7,151.0,92.0,36.9,16.03923331538798,NORMAL
20:32:40.61,PAC001,João Silva,123.456.789-09,80.0,96.9,142.0,85.0,36.8,19.098040302990373,NORMAL
20:32:40.81,PAC001,João Silva,123.456.789-09,74.0,93.8,146.0,88.0,36.9,16.487906395817,NORMAL
20:32:41.01,PAC001,João Silva,123.456.789-09,77.0,98.2,132.0,84.0,36.8,12.713622377691665,NORMAL
20:32:41.21,PAC001,João Silva,123.456.789-09,77.0,98.5,145.0,89.0,36.4,14.767277183921045,NORMAL
20:32:41.41,PAC001,João Silva,123.456.789-09,77.0,95.5,155.0,91.0,36.5,16.49300955686401,NORMAL
20:32:41.61,PAC001,João Silva,123.456.789-09,79.0,97.7,158.0,83.0,36.6,13.484844282170767,NORMAL
20:32:41.81,PAC001,João Silva,123.456.789-09,77.0,96.7,153.0,88.0,36.7,16.30351598449748,NORMAL
20:32:42.01,PAC001,João Silva,123.456.789-09,75.0,99.1,132.0,89.0,37.4,16.013599689119996,NORMAL
20:32:42.21,PAC001,João Silva,123.456.789-09,77.0,95.5,144.0,95.0,36.1,19.06686740259265,NORMAL
20:32:42.41,PAC001,João Silva,123.456.789-09,74.0,95.6,142.0,91.0,36.3,16.924345332163885,NORMAL
20:32:42.61,PAC001,João Silva,123.456.789-09,84.0,94.0,147.0,85.0,36.9,16.038295554831503,NORMAL
20:32:42.81,PAC001,João Silva,123.456.789-09,76.0,96.7,159.0,87.0,37.0,13.413454084257673,NORMAL
20:32:43.01,PAC001,João Silva,123.456.789-09,75.0,96.7,157.0,90.0,36.7,15.998582810846708,NORMAL
20:32:43.21,PAC001,João Silva,123.456.789-09,74.0,96.9,152.0,86.0,36.7,16.5317564593041,NORMAL
20:32:43.41,PAC001,João Silva,123.456.789-09,77.0,95.9,162.0,87.0,36.7,14.704916388729682,NORMAL
20:32:43.61,PAC001,João Silva,123.456.789-09,80.0,95.7,140.0,95.0,37.2,14.79915286852259,NORMAL
20:32:43.81,PAC001,João Silva,123.456.789-09,72.0,97.5,140.0,92.0,36.2,17.785194676598618,NORMAL
20:32:44.01,PAC001,João Silva,123.456.789-09,74.0,97.1,145.0,83.0,36.7,17.3726369139134,NORMAL
20:32:44.21,PAC001,João Silva,123.456.789-09,78.0,96.9,161.0,80.0,37.3,16.208711875046426,NORMAL
20:32:44.41,PAC001,João Silva,123.456.789-09,75.0,94.0,143.0,93.0,36.8,19.022309860494694,NORMAL
20:32:44.61,PAC001,João Silva,123.456.789-09,74.0,96.0,135.0,90.0,37.1,15.158476412637894,NORMAL
20:32:44.81,PAC001,João Silva,123.456.789-09,70.0,96.3,148.0,90.0,37.2,13.857892640701902,NORMAL
20:32:45.01,PAC001,João Silva,123.456.789-09,80.0,97.8,131.0,90.0,36.6,15.836954653796708,NORMAL
20:32:45.21,PAC001,João Silva,123.456.789-09,79.0,95.3,140.0,88.0,36.5,13.82834974222963,NORMAL
20:32:45.41,PAC001,João Silva,123.456.789-09,80.0,94.3,150.0,90.0,36.3,14.64487069532869,NORMAL
20:32:45.61,PAC001,João Silva,123.456.789-09,82.0,94.5,141.0,90.0,37.0,15.496922227911009,NORMAL
20:32:45.81,PAC001,João Silva,123.456.789-09,76.0,98.1,159.0,93.0,36.8,14.383468556718148,NORMAL
20:32:46.01,PAC001,João Silva,123.456.789-09,76.0,96.8,148.0,95.0,37.0,12.993839396480364,NORMAL
20:32:46.21,PAC001,João Silva,123.456.789-09,81.0,94.5,142.0,89.0,37.4,22.219837112010723,NORMAL
20:32:46.41,PAC001,João Silva,123.456.789-09,80.0,95.7,149.0,92.0,36.7,19.590422711824644,NORMAL
20:32:46.61,PAC001,João Silva,123.456.789-09,79.0,96.7,150.0,90.0,37.1,14.765493626906153,NORMAL
20:32:46.81,PAC001,João Silva,123.456.789-09,76.0,94.3,149.0,92.0,36.9,19.348984866695076,NORMAL
20:32:47.01,PAC001,João Silva,123.456.789-09,78.0,97.0,136.0,86.0,37.0,17.69820422148629,NORMAL
20:32:47.21,PAC001,João Silva,123.456.789-09,77.0,95.9,133.0,86.0,37.1,17.15041003221313,NORMAL
20:32:47.41,PAC001,João Silva,123.456.789-09,80.0,96.1,145.0,85.0,37.0,16.84194588877878,NORMAL
20:32:47.61,PAC001,João Silva,123.456.789-09,79.0,95.2,128.0,93.0,36.7,14.27444847191376,NORMAL
20:32:47.81,PAC001,João Silva,123.456.789-09,80.0,95.4,153.0,91.0,37.0,13.268088577598931,NORMAL
20:32:48.01,PAC001,João Silva,123.456.789-09,82.0,96.4,142.0,89.0,36.3,16.817305622961342,NORMAL
20:32:48.21,PAC001,João Silva,123.456.789-09,75.0,94.0,133.0,94.0,36.6,19.067455419833,NORMAL
20:32:48.41,PAC001,João Silva,123.456.789-09,76.0,93.4,136.0,94.0,36.8,14.903425407018798,NORMAL
20:32:48.61,PAC001,João Silva,123.456.789-09,78.0,96.8,154.0,95.0,36.7,13.347904627835923,NORMAL
20:32:48.81,PAC001,João Silva,123.456.789-09,77.0,96.4,137.0,83.0,36.9,15.902695296859097,NORMAL
20:32:49.01,PAC001,João Silva,123.456.789-09,78.0,94.9,143.0,83.0,37.1,18.070498669447506,NORMAL
20:32:49.21,PAC001,João Silva,123.456.789-09,72.0,94.6,133.0,85.0,36.8,13.10070956060294,NORMAL
20:32:49.41,PAC001,João Silva,123.456.789-09,75.0,94.5,147.0,88.0,36.6,16.353641744278796,NORMAL
20:32:49.61,PAC001,João Silva,123.456.789-09,76.0,95.6,158.0,95.0,36.4,17.65946483575835,NORMAL
20:32:49.81,PAC001,João Silva,123.456.789-09,80.0,94.3,152.0,96.0,36.5,14.164994357971473,NORMAL
20:32:50.01,PAC001,João Silva,123.456.789-09,81.0,96.4,149.0,90.0,36.9,13.347055743377833,NORMAL
20:32:50.21,PAC001,João Silva,123.456.789-09,81.0,97.8,143.0,88.0,36.3,17.02850951203567,NORMAL
20:32:50.41,PAC001,João Silva,123.456.789-09,80.0,95.9,154.0,86.0,37.0,13.960671322615768,NORMAL
20:32:50.61,PAC001,João Silva,123.456.789-09,78.0,95.7,147.0,86.0,36.8,17.65209434288301,NORMAL
20:32:50.81,PAC001,João Silva,123.456.789-09,77.0,93.6,159.0,95.0,36.4,17.37941561049039,NORMAL
20:32:51.01,PAC001,João Silva,123.456.789-09,76.0,96.4,147.0,87.0,36.6,14.618917895367481,NORMAL
20:32:51.21,PAC001,João Silva,123.456.789-09,75.0,94.8,144.0,84.0,37.0,18.974492310671856,NORMAL
20:32:51.41,PAC001,João Silva,123.456.789-09,76.0,96.4,149.0,90.0,36.8,17.485364836719445,NORMAL
20:32:51.61,PAC001,João Silva,123.456.789-09,79.0,94.1,152.0,92.0,36.6,16.075875670895204,NORMAL
20:32:51.81,PAC001,João Silva,123.456.789-09,80.0,95.7,154.0,100.0,36.6,13.23791079369245,NORMAL
20:32:52.01,PAC001,João Silva,123.456.789-09,79.0,97.1,143.0,95.0,36.4,17.385837246063222,NORMAL
20:32:52.21,PAC001,João Silva,123.456.789-09,76.0,98.6,161.0,84.0,36.6,17.719175773959606,NORMAL
20:32:52.41,PAC001,João Silva,123.456.789-09,77.0,95.9,145.0,78.0,36.8,14.620544451871652,NORMAL
20:32:52.61,PAC001,João Silva,123.456.789-09,77.0,98.2,135.0,92.0,36.7,15.44047966300833,NORMAL
20:32:52.81,PAC001,João Silva,123.456.789-09,80.0,96.5,150.0,93.0,36.7,14.7755265309845,NORMAL
20:32:53.01,PAC001,João Silva,123.456.789-09,75.0,94.8,169.0,94.0,36.4,13.35508408651286,NORMAL
20:32:53.21,PAC001,João Silva,123.456.789-09,79.0,96.8,149.0,87.0,36.8,16.655759048318714,NORMAL
20:32:53.41,PAC001,João Silva,123.456.789-09,78.0,92.7,143.0,84.0,36.9,21.97051800520682,NORMAL
20:32:53.61,PAC001,João Silva,123.456.789-09,79.0,95.5,152.0,90.0,36.9,17.213701186431344,NORMAL
20:32:53.81,PAC001,João Silva,123.456.789-09,84.0,94.3,149.0,83.0,37.0,14.162626977027811,NORMAL
20:32:54.01,PAC001,João Silva,123.456.789-09,77.0,95.6,153.0,93.0,36.4,16.109868221999697,NORMAL
20:32:54.21,PAC001,João Silva,123.456.789-09,76.0,94.1,143.0,86.0,37.5,16.86591965072139,NORMAL
20:32:54.41,PAC001,João Silva,123.456.789-09,74.0,95.2,153.0,98.0,36.3,12.24015122972191,NORMAL
20:32:54.61,PAC001,João Silva,123.456.789-09,84.0,96.6,138.0,91.0,36.0,16.00675101319432,NORMAL
20:32:54.81,PAC001,João Silva,123.456.789-09,79.0,97.4,137.0,88.0,36.5,16.510767511348636,NORMAL
20:32:55.01,PAC001,João Silva,123.456.789-09,75.0,95.4,137.0,91.0,37.1,15.530758860085172,NORMAL
20:32:55.21,PAC001,João Silva,123.456.789-09,78.0,93.8,143.0,88.0,37.6,13.776065948451674,NORMAL
20:32:55.41,PAC001,João Silva,123.456.789-09,82.0,97.5,147.0,97.0,36.9,16.77831839133586,NORMAL
20:32:55.61,PAC001,João Silva,123.456.789-09,78.0,97.8,154.0,85.0,36.4,15.594038725208685,NORMAL
20:32:55.81,PAC001,João Silva,123.456.789-09,76.0,95.9,155.0,86.0,36.8,16.11604546961679,NORMAL
20:32:56.01,PAC001,João Silva,123.456.789-09,81.0,92.6,140.0,89.0,37.2,15.01619510498759,NORMAL
20:32:56.21,PAC001,João Silva,123.456.789-09,72.0,96.9,140.0,82.0,36.6,15.6309492846883,NORMAL
20:32:56.41,PAC001,João Silva,123.456.789-09,76.0,92.7,152.0,94.0,37.0,13.724628659150367,NORMAL
20:32:56.61,PAC001,João Silva,123.456.789-09,77.0,96.0,150.0,91.0,36.6,16.16399111282712,NORMAL
20:32:56.81,PAC001,João Silva,123.456.789-09,79.0,98.2,151.0,92.0,36.8,18.820918290407008,NORMAL
20:32:57.01,PAC001,João Silva,123.456.789-09,79.0,94.7,156.0,91.0,36.7,15.041014065201514,NORMAL
20:32:57.21,PAC001,João Silva,123.456.789-09,79.0,96.7,147.0,90.0,37.3,18.143086304469772,NORMAL
20:32:57.41,PAC001,João Silva,123.456.789-09,79.0,97.4,137.0,90.0,37.3,15.563908209215253,NORMAL
20:32:57.61,PAC001,João Silva,123.456.789-09,75.0,95.0,136.0,84.0,36.7,13.188865961642716,NORMAL
20:32:57.81,PAC001,João Silva,123.456.789-09,78.0,97.4,138.0,96.0,37.0,18.061161171248116,NORMAL
20:32:58.01,PAC001,João Silva,123.456.789-09,76.0,97.3,136.0,92.0,36.9,17.106502439969567,NORMAL
20:32:58.21,PAC001,João Silva,123.456.789-09,74.0,94.7,150.0,83.0,36.9,13.265724387079509,NORMAL
20:32:58.41,PAC001,João Silva,123.456.789-09,81.0,94.2,149.0,91.0,36.6,17.164053134169453,NORMAL
20:32:58.61,PAC001,João Silva,123.456.789-09,79.0,95.2,137.0,78.0,36.9,12.87039445727589,NORMAL
20:32:58.81,PAC001,João Silva,123.456.789-09,78.0,95.6,150.0,86.0,36.7,17.463741408576592,NORMAL
20:32:59.01,PAC001,João Silva,123.456.789-09,79.0,96.5,149.0,80.0,37.0,17.224937588027206,NORMAL
20:32:59.21,PAC001,João Silva,123.456.789-09,75.0,95.6,145.0,87.0,36.9,18.862733563662367,NORMAL
20:32:59.41,PAC001,João Silva,123.456.789-09,81.0,94.0,150.0,95.0,36.9,18.181960850371933,NORMAL
20:32:59.61,PAC001,João Silva,123.456.789-09,84.0,97.5,147.0,93.0,36.8,16.04780608656991,NORMAL
20:32:59.81,PAC001,João Silva,123.456.789-09,77.0,98.3,138.0,96.0,36.9,13.201387650396118,NORMAL
20:33:00.01,PAC001,João Silva,123.456.789-09,79.0,92.8,150.0,92.0,36.6,16.247095391911163,NORMAL
20:33:00.21,PAC001,João Silva,123.456.789-09,84.0,95.2,137.0,95.0,37.4,16.007391343695694,NORMAL
20:33:00.41,PAC001,João Silva,123.456.789-09,81.0,98.0,139.0,86.0,37.2,19.37002855741702,NORMAL
20:33:00.61,PAC001,João Silva,123.456.789-09,80.0,94.7,161.0,85.0,36.7,16.684675668979242,NORMAL
20:33:00.81,PAC001,João Silva,123.456.789-09,83.0,97.3,148.0,90.0,36.8,17.116279029037013,NORMAL
20:33:01.01,PAC001,João Silva,123.456.789-09,70.0,95.6,147.0,82.0,36.9,15.591057558027757,NORMAL
20:33:01.21,PAC001,João Silva,123.456.789-09,83.0,98.4,141.0,87.0,36.8,15.096681047680754,NORMAL
20:33:01.41,PAC001,João Silva,123.456.789-09,79.0,94.9,136.0,91.0,37.0,14.391368480680015,NORMAL
20:33:01.61,PAC001,João Silva,123.456.789-09,81.0,95.1,147.0,92.0,36.8,16.90948182428227,NORMAL
20:33:01.81,PAC001,João Silva,123.456.789-09,76.0,95.7,143.0,84.0,36.7,12.902763402272507,NORMAL
20:33:02.01,PAC001,João Silva,123.456.789-09,77.0,95.6,143.0,87.0,36.8,16.95888303617213,NORMAL
20:33:02.21,PAC001,João Silva,123.456.789-09,81.0,95.0,135.0,83.0,36.7,15.296157364366982,NORMAL
20:33:02.41,PAC001,João Silva,123.456.789-09,76.0,94.1,141.0,89.0,37.0,14.885153893783357,NORMAL
20:33:02.61,PAC001,João Silva,123.456.789-09,77.0,94.6,145.0,84.0,37.0,12.428267016131777,NORMAL
